#class tools::histo::h1d
#title Edep (MeV/mm) along absorber 
#dimension 1
#axis fixed 4000 0 400
#annotation axis_x.title  [mm]
#bin_number 4002
entries,Sw,Sw2,Sxw0,Sx2w0
10181,0.503339,3.41363e-05,80.5091,12877.4
10133,0.501286,3.44528e-05,80.2306,12840.9
10044,0.490395,3.1874e-05,78.5368,12577.7
10066,0.499024,3.46657e-05,79.9685,12814.9
10199,0.50276,3.40269e-05,80.6174,12927
10056,0.50055,3.481e-05,80.3132,12886.3
10049,0.503605,3.56775e-05,80.8538,12981.1
10112,0.504489,3.57413e-05,81.0464,13020.1
10044,0.499826,3.43236e-05,80.347,12915.8
10150,0.502166,3.45278e-05,80.7732,12992.3
10151,0.500882,3.38141e-05,80.6171,12975.3
10091,0.5024,3.50885e-05,80.9119,13030.9
10052,0.498049,3.40635e-05,80.2607,12934
10162,0.507613,3.55686e-05,81.8526,13198.7
10080,0.499253,3.40288e-05,80.5546,12997.5
10092,0.500632,3.41423e-05,80.8269,13049.5
10050,0.495176,3.33321e-05,79.9959,12923.4
10072,0.502703,3.49073e-05,81.262,13136
10210,0.503978,3.40331e-05,81.5182,13185.5
10033,0.495004,3.31673e-05,80.1165,12966.9
10167,0.503836,3.41401e-05,81.5964,13214.5
10066,0.501583,3.44585e-05,81.2816,13171.7
10060,0.501112,3.36259e-05,81.2554,13175.6
10004,0.496715,3.37318e-05,80.592,13076.1
10215,0.504943,3.39697e-05,81.9772,13308.9
10071,0.499571,3.34748e-05,81.1553,13183.7
10117,0.502801,3.48645e-05,81.7303,13285.3
10102,0.501125,3.41925e-05,81.5082,13257.3
9985,0.494947,3.38575e-05,80.5525,13109.9
10145,0.50773,3.592e-05,82.6838,13465.1
10225,0.50692,3.45747e-05,82.6029,13460.2
9946,0.492103,3.36557e-05,80.2375,13082.7
10133,0.503277,3.44276e-05,82.1096,13396.2
10137,0.501671,3.39567e-05,81.8977,13369.8
10178,0.512105,3.54759e-05,83.6522,13664.6
9952,0.491854,3.31705e-05,80.3936,13140.3
10061,0.502151,3.55014e-05,82.1268,13431.8
10125,0.507079,3.58182e-05,82.9838,13580.3
10146,0.507179,3.58962e-05,83.0506,13599.5
10085,0.502502,3.48128e-05,82.3346,13490.5
10092,0.503104,3.50122e-05,82.4842,13523.3
10165,0.502129,3.36179e-05,82.3741,13513.5
10091,0.501495,3.41401e-05,82.3203,13512.9
10088,0.508605,3.62249e-05,83.5385,13721.2
10019,0.501277,3.46282e-05,82.3848,13539.9
10192,0.510176,3.5808e-05,83.8984,13797.1
10124,0.50546,3.45295e-05,83.1737,13686.3
10076,0.500307,3.34715e-05,82.3757,13563.2
10128,0.502059,3.38786e-05,82.7142,13627.2
10075,0.49916,3.35687e-05,82.2864,13564.9
10112,0.505058,3.49109e-05,83.3095,13741.9
10085,0.505286,3.5825e-05,83.3972,13764.7
10084,0.501773,3.47616e-05,82.8678,13685.6
10148,0.503222,3.40573e-05,83.1574,13741.7
10077,0.507221,3.62191e-05,83.869,13867.7
10064,0.501345,3.43411e-05,82.9475,13723.7
10249,0.505171,3.34576e-05,83.6312,13845.2
10059,0.504827,3.56851e-05,83.6248,13852.5
10041,0.501365,3.43296e-05,83.1012,13774
10216,0.511623,3.55918e-05,84.8528,14072.9
9919,0.493453,3.34228e-05,81.8887,13589.5
10234,0.508212,3.44021e-05,84.3884,14012.7
10058,0.508842,3.59418e-05,84.5443,14047.1
10060,0.50229,3.46078e-05,83.5057,13882.8
10138,0.508355,3.55649e-05,84.5647,14067.3
10092,0.502985,3.48564e-05,83.7219,13935.5
10039,0.499375,3.39624e-05,83.1708,13852.1
10103,0.504884,3.42728e-05,84.1391,14021.8
10167,0.51164,3.63567e-05,85.3161,14226.5
10100,0.507398,3.59308e-05,84.6597,14125.5
10085,0.505226,3.47145e-05,84.3475,14081.8
10099,0.504607,3.51965e-05,84.2947,14081.4
10145,0.510299,3.5639e-05,85.2967,14257.4
10082,0.510002,3.57914e-05,85.298,14266.1
10089,0.505085,3.52182e-05,84.526,14145.4
10062,0.502182,3.39474e-05,84.0901,14080.8
10138,0.513393,3.62502e-05,86.0189,14412.5
10147,0.512639,3.60385e-05,85.944,14408.5
10002,0.500758,3.44111e-05,84.0019,14091.3
10029,0.501994,3.354e-05,84.2597,14143
10099,0.51791,3.73714e-05,86.9827,14608.7
10140,0.511901,3.53859e-05,86.025,14456.5
10062,0.507267,3.60968e-05,85.2968,14342.6
10021,0.505791,3.52086e-05,85.0994,14318
10111,0.504348,3.40754e-05,84.9069,14294.1
10105,0.506998,3.46886e-05,85.4038,14386.3
10224,0.512958,3.51212e-05,86.4592,14572.7
9959,0.50026,3.47871e-05,84.3689,14228.8
10114,0.505304,3.43551e-05,85.2702,14389.4
10090,0.504641,3.41466e-05,85.2085,14387.5
10236,0.515975,3.56547e-05,87.174,14728
10130,0.506934,3.42029e-05,85.6972,14487.1
10075,0.510846,3.60933e-05,86.4095,14616.1
10019,0.509459,3.60601e-05,86.226,14593.8
10146,0.514423,3.67074e-05,87.1175,14753.3
10063,0.503835,3.41593e-05,85.3747,14466.7
9999,0.50251,3.44398e-05,85.2008,14445.8
10115,0.509536,3.49723e-05,86.4424,14664.9
10089,0.506004,3.463e-05,85.8941,14580.5
10150,0.517312,3.78496e-05,87.8655,14924
10093,0.51086,3.61251e-05,86.8207,14755.2
10126,0.512917,3.65739e-05,87.2217,14832.1
10027,0.507484,3.5254e-05,86.3486,14692.2
10153,0.519692,3.6762e-05,88.4776,15063.3
10066,0.500381,3.35651e-05,85.24,14520.7
10031,0.510342,3.63101e-05,86.9878,14827.1
10191,0.515616,3.56894e-05,87.9386,14998
10016,0.511051,3.61675e-05,87.2107,14882.5
10056,0.508462,3.53179e-05,86.8198,14824.5
10160,0.517398,3.63166e-05,88.3974,15102.7
9962,0.504578,3.49895e-05,86.2579,14745.8
10095,0.516712,3.67142e-05,88.3832,15117.9
10151,0.515341,3.62676e-05,88.2008,15095.6
10023,0.509628,3.5848e-05,87.274,14945.7
10161,0.516862,3.55194e-05,88.5644,15175.5
10011,0.514809,3.74289e-05,88.2641,15132.9
10103,0.514577,3.63387e-05,88.2757,15143.7
10087,0.510832,3.57434e-05,87.6845,15051.1
10008,0.50838,3.52244e-05,87.3144,14996.3
10148,0.510288,3.41915e-05,87.6931,15070.1
9960,0.504791,3.53247e-05,86.799,14925.1
10188,0.513469,3.52393e-05,88.3421,15199.2
10060,0.515528,3.6874e-05,88.7483,15278
10058,0.508967,3.45967e-05,87.6693,15101
10073,0.50971,3.48483e-05,87.8485,15140.7
10061,0.506745,3.46481e-05,87.3881,15070.1
10179,0.51777,3.66358e-05,89.3411,15415.8
9975,0.502252,3.36835e-05,86.7137,14971.1
10074,0.507469,3.36826e-05,87.6654,15144.2
10094,0.513329,3.59778e-05,88.7291,15336.9
10128,0.514338,3.57705e-05,88.9548,15384.7
10105,0.516179,3.68264e-05,89.325,15457.7
10047,0.508488,3.53106e-05,88.0451,15245.1
10069,0.511558,3.53776e-05,88.6274,15354.7
10064,0.515007,3.60219e-05,89.2764,15476.1
10157,0.517024,3.59041e-05,89.6781,15554.7
9990,0.507075,3.51109e-05,88.0029,15272.9
10088,0.513395,3.61309e-05,89.1513,15481.1
9986,0.507108,3.49069e-05,88.1099,15309.1
10058,0.512805,3.58366e-05,89.1512,15498.9
10206,0.523107,3.68701e-05,90.9944,15828.5
9979,0.509912,3.65737e-05,88.7504,15447
10116,0.523985,3.84272e-05,91.2524,15891.7
9928,0.509643,3.65245e-05,88.8051,15474.3
10175,0.522894,3.78135e-05,91.1662,15894.8
10084,0.51292,3.5399e-05,89.4791,15609.6
10089,0.515744,3.59358e-05,90.0228,15713.5
9987,0.509045,3.52681e-05,88.9047,15527.2
10079,0.509496,3.48719e-05,89.0343,15558.7
10084,0.514881,3.54063e-05,90.027,15741.2
10068,0.515404,3.57677e-05,90.1698,15775.2
10026,0.510674,3.51871e-05,89.3936,15648.4
10055,0.510702,3.55559e-05,89.4494,15667.1
10144,0.522587,3.7633e-05,91.5833,16050
9963,0.511585,3.61682e-05,89.7065,15730
10161,0.523326,3.72074e-05,91.8174,16109.3
9956,0.512102,3.63161e-05,89.8996,15781.9
10133,0.517646,3.60744e-05,90.9244,15970.9
10068,0.517816,3.77935e-05,91.0065,15994.4
10110,0.51961,3.63494e-05,91.3734,16068
9960,0.514835,3.64007e-05,90.5854,15938.5
10052,0.514718,3.60604e-05,90.6162,15953
10066,0.515423,3.6324e-05,90.7918,15993
10060,0.520399,3.7788e-05,91.7203,16165.7
10153,0.525531,3.7542e-05,92.6774,16343.7
9977,0.515476,3.59868e-05,90.9558,16049.2
10036,0.513418,3.60252e-05,90.644,16003.2
10096,0.523591,3.76691e-05,92.4924,16338.8
10027,0.517608,3.7013e-05,91.4871,16170.3
10053,0.514778,3.56415e-05,91.0383,16100.1
10186,0.520779,3.58719e-05,92.1518,16306.3
10028,0.521947,3.73936e-05,92.4109,16361.4
10083,0.517527,3.60613e-05,91.6798,16241.1
10050,0.514119,3.57925e-05,91.1276,16152.4
10060,0.51738,3.59403e-05,91.7569,16273
10104,0.522284,3.74769e-05,92.6789,16445.8
10129,0.521955,3.74909e-05,92.6732,16454.2
9975,0.512296,3.58282e-05,91.0095,16167.9
10048,0.52058,3.76092e-05,92.533,16447.7
10097,0.517402,3.64904e-05,92.0199,16365.7
10128,0.527564,3.88388e-05,93.8802,16706
9983,0.51135,3.52296e-05,91.0458,16210.7
10104,0.519482,3.60545e-05,92.5459,16487.1
10115,0.522368,3.68366e-05,93.1122,16597.3
9959,0.518786,3.73712e-05,92.5255,16501.9
10117,0.522445,3.67746e-05,93.2301,16636.9
10044,0.51873,3.76182e-05,92.6192,16537.2
10007,0.51687,3.66798e-05,92.3386,16496.3
10081,0.523214,3.70871e-05,93.5246,16717.5
10025,0.517732,3.687e-05,92.5962,16560.8
10174,0.528752,3.786e-05,94.6201,16932.3
9933,0.513175,3.66341e-05,91.8839,16451.8
10185,0.52687,3.70694e-05,94.3887,16909.7
10004,0.519479,3.7204e-05,93.1165,16691.1
10135,0.525714,3.75962e-05,94.2866,16910.3
10084,0.520178,3.6594e-05,93.3461,16751
9937,0.516489,3.69016e-05,92.7354,16650.6
10130,0.521547,3.65121e-05,93.6959,16832.5
10092,0.523237,3.69861e-05,94.0522,16905.9
10033,0.524624,3.78772e-05,94.3535,16969.5
10086,0.522386,3.73575e-05,94.0036,16916
10102,0.52713,3.83227e-05,94.9101,17088.6
10057,0.521151,3.66875e-05,93.8852,16913.4
10116,0.522632,3.60209e-05,94.2043,16980.3
10030,0.519181,3.62964e-05,93.6341,16886.9
10124,0.52428,3.69134e-05,94.6065,17071.8
10016,0.518771,3.6564e-05,93.6642,16911.1
10048,0.520634,3.65568e-05,94.0524,16990.6
10052,0.520784,3.65735e-05,94.1318,17014.4
10016,0.518534,3.65838e-05,93.7768,16959.5
10149,0.523432,3.62431e-05,94.715,17138.7
10076,0.518588,3.6294e-05,93.8905,16998.9
10023,0.524118,3.8433e-05,94.9443,17199.2
10031,0.516205,3.52916e-05,93.5622,16958.2
10080,0.526947,3.84165e-05,95.5621,17330.2
10015,0.514003,3.55421e-05,93.2657,16923.1
10093,0.523782,3.69597e-05,95.0928,17264.1
10021,0.522999,3.74488e-05,95.0025,17257.2
10045,0.520776,3.69333e-05,94.6509,17202.8
10119,0.528339,3.78926e-05,96.0782,17471.8
9995,0.516456,3.57267e-05,93.9691,17097.7
10060,0.523336,3.74024e-05,95.2732,17344.5
10114,0.532753,3.90209e-05,97.0409,17676
10031,0.527283,3.80837e-05,96.0974,17513.8
10005,0.520355,3.62377e-05,94.8867,17302.6
10069,0.530073,3.87422e-05,96.7119,17645.1
9994,0.525079,3.77648e-05,95.8532,17498
10129,0.52457,3.70998e-05,95.8127,17500.2
9989,0.518955,3.68799e-05,94.8391,17331.9
10050,0.524917,3.77969e-05,95.9809,17550.1
10034,0.526938,3.79662e-05,96.4034,17637
10044,0.529349,3.88085e-05,96.8973,17737.1
10042,0.516873,3.52205e-05,94.6649,17337.8
10136,0.526735,3.7449e-05,96.5244,17688.1
10014,0.534339,4.07005e-05,97.971,17963
10072,0.525111,3.6656e-05,96.3315,17672
9911,0.516831,3.62559e-05,94.8645,17412.4
10040,0.524371,3.75668e-05,96.3007,17685.6
10123,0.528349,3.7242e-05,97.0839,17839.1
9927,0.522228,3.84122e-05,96.0117,17651.8
10101,0.533432,3.90136e-05,98.1246,18050
10046,0.52865,3.84793e-05,97.2977,17907.6
10046,0.52823,3.78417e-05,97.2734,17912.9
10070,0.528179,3.85559e-05,97.3173,17930.8
10031,0.521068,3.61432e-05,96.059,17708.5
9963,0.518073,3.65792e-05,95.5586,17625.8
9979,0.524825,3.72961e-05,96.8565,17874.9
10066,0.529765,3.82256e-05,97.8207,18062.5
10055,0.534784,3.97883e-05,98.8011,18253.5
10003,0.518431,3.57587e-05,95.8322,17714.6
10091,0.535238,3.96602e-05,98.9921,18308.6
9996,0.525852,3.83394e-05,97.3091,18007.1
10010,0.525815,3.71055e-05,97.3548,18025.3
9996,0.523273,3.71076e-05,96.9362,17957.4
10079,0.5303,3.83394e-05,98.2911,18218.3
9916,0.518398,3.57213e-05,96.1371,17828.6
10066,0.525356,3.70893e-05,97.4794,18087.2
10061,0.528765,3.80105e-05,98.1651,18224.4
10041,0.522661,3.63332e-05,97.0841,18033.3
10145,0.531195,3.74098e-05,98.7228,18347.7
9930,0.521589,3.72402e-05,96.9896,18035.2
10015,0.522749,3.68783e-05,97.2573,18094.7
10064,0.52815,3.803e-05,98.3149,18301.3
10080,0.527209,3.69968e-05,98.1928,18288.4
10007,0.526791,3.68026e-05,98.1676,18293.5
10048,0.531402,3.84445e-05,99.0798,18473.4
10028,0.522074,3.59932e-05,97.3929,18168.6
10021,0.523073,3.66419e-05,97.6314,18222.9
10050,0.52662,3.71105e-05,98.346,18366.1
10054,0.528857,3.74678e-05,98.8168,18463.9
10047,0.534429,3.90916e-05,99.9114,18678.4
10051,0.5309,3.79649e-05,99.3047,18574.9
10077,0.53451,3.94354e-05,100.034,18721.3
9971,0.530227,3.9064e-05,99.285,18591.1
10080,0.534811,3.92719e-05,100.197,18771.8
10005,0.524497,3.71883e-05,98.3169,18429.5
9963,0.525633,3.7395e-05,98.5821,18489
10166,0.534403,3.78306e-05,100.281,18817.6
10017,0.527402,3.68e-05,99.0196,18590.9
10041,0.529011,3.82169e-05,99.3751,18667.7
10047,0.531564,3.79303e-05,99.9075,18777.6
10059,0.527713,3.73311e-05,99.2365,18661.5
9976,0.523528,3.72263e-05,98.5018,18533.1
10073,0.528491,3.73509e-05,99.4883,18728.7
10072,0.533963,3.86412e-05,100.572,18942.8
10027,0.524158,3.61729e-05,98.7775,18614.6
10069,0.530844,3.75243e-05,100.091,18872.2
9990,0.534916,3.99788e-05,100.912,19037.1
10008,0.532447,3.87616e-05,100.499,18969.2
10154,0.531428,3.73492e-05,100.36,18953
10015,0.530673,3.76562e-05,100.271,18946.2
10014,0.528306,3.8206e-05,99.8762,18881.6
10082,0.533156,3.81162e-05,100.847,19075.1
9964,0.526483,3.72434e-05,99.6368,18856.2
10086,0.528077,3.6157e-05,99.9912,18933.3
9954,0.528339,3.85205e-05,100.094,18962.9
10084,0.53699,3.90748e-05,101.786,19293.6
9935,0.530514,3.88547e-05,100.612,19081.1
10148,0.543497,4.05105e-05,103.129,19568.7
9976,0.533467,3.93365e-05,101.279,19227.8
9956,0.531337,3.91465e-05,100.927,19171.1
10047,0.532937,3.86209e-05,101.285,19249.2
10061,0.531007,3.73903e-05,100.971,19199.6
10055,0.537248,3.96021e-05,102.211,19445.7
10015,0.531422,3.74889e-05,101.156,19255.1
9997,0.533268,3.86867e-05,101.561,19342.3
10013,0.530094,3.73886e-05,101.009,19247.3
9979,0.534318,3.97665e-05,101.868,19421
10194,0.547759,4.04046e-05,104.485,19930.5
9928,0.528205,3.85601e-05,100.808,19239.3
9950,0.53144,3.86357e-05,101.479,19377.4
9992,0.534773,3.93225e-05,102.168,19519.2
10165,0.542202,3.93846e-05,103.642,19811.1
10036,0.533384,3.80165e-05,102.01,19509.3
10037,0.531706,3.7776e-05,101.742,19468.4
9996,0.532511,3.85465e-05,101.949,19518.2
9966,0.528539,3.811e-05,101.241,19392.7
10004,0.532233,3.74955e-05,102.002,19548.7
10064,0.541355,4.03212e-05,103.805,19904.5
10013,0.537937,3.99146e-05,103.203,19799.6
10041,0.532942,3.74171e-05,102.298,19636.2
10024,0.533109,3.80797e-05,102.384,19662.8
10027,0.532836,3.83106e-05,102.384,19673.2
9986,0.538318,3.99945e-05,103.492,19896.4
9958,0.527914,3.7519e-05,101.544,19532
10095,0.540097,3.96303e-05,103.942,20003.6
10008,0.534443,3.88275e-05,102.907,19814.7
9957,0.535607,3.95432e-05,103.185,19878.5
10084,0.538521,3.90013e-05,103.8,20007.5
10066,0.545764,4.09813e-05,105.25,20297.5
9885,0.532649,3.92411e-05,102.774,19830.3
10088,0.540963,3.92942e-05,104.433,20160.8
10063,0.53604,3.86666e-05,103.537,19998.1
9975,0.531675,3.77197e-05,102.746,19855.7
10040,0.534273,3.76904e-05,103.302,19973.4
10003,0.528427,3.65911e-05,102.224,19775.3
9986,0.532818,3.77572e-05,103.127,19960.2
10094,0.543677,3.95373e-05,105.283,20388.1
9951,0.534614,3.91081e-05,103.581,20068.8
10081,0.54166,3.95755e-05,105.001,20354.4
10141,0.541516,3.9432e-05,105.027,20370.1
9964,0.535821,3.85346e-05,103.976,20176.7
9913,0.53112,3.84575e-05,103.117,20020.2
10152,0.545959,3.96368e-05,106.053,20600.8
9943,0.537436,3.97064e-05,104.451,20300.1
10070,0.534411,3.75639e-05,103.916,20206.5
9942,0.5315,3.82494e-05,103.403,20117.1
10066,0.54066,3.9221e-05,105.239,20484.8
9953,0.534766,3.95529e-05,104.146,20282.4
10032,0.540694,3.96176e-05,105.354,20528.2
10017,0.535029,3.83513e-05,104.304,20334
9961,0.534485,3.86014e-05,104.251,20334.1
10001,0.532279,3.77065e-05,103.874,20271
10033,0.532517,3.70405e-05,103.974,20300.8
10108,0.544468,3.94363e-05,106.362,20777.7
9956,0.538653,3.95806e-05,105.28,20576.9
10095,0.544142,3.91364e-05,106.407,20807.9
10016,0.532243,3.70462e-05,104.134,20373.8
9932,0.536229,3.983e-05,104.967,20547.3
9979,0.532904,3.77245e-05,104.369,20440.7
10104,0.548456,4.1048e-05,107.47,21058.8
10011,0.537224,3.87043e-05,105.323,20648.6
10054,0.539553,3.82426e-05,105.833,20759.2
10001,0.536385,3.80546e-05,105.266,20658.5
10002,0.541896,3.98553e-05,106.401,20891.9
10017,0.541385,3.97285e-05,106.355,20893.5
9999,0.546645,4.13231e-05,107.443,21118
10060,0.546222,4.03448e-05,107.415,21123.1
9942,0.536157,3.83878e-05,105.489,20754.9
10097,0.54586,3.97954e-05,107.452,21152
9979,0.543063,4.0127e-05,106.956,21065.1
9977,0.542183,4.07749e-05,106.837,21052.3
9948,0.539823,3.94681e-05,106.426,20981.9
10032,0.542682,3.97363e-05,107.044,21114.4
10001,0.54149,3.9325e-05,106.863,21089.2
10113,0.548348,3.9785e-05,108.271,21378.2
10007,0.543457,3.93336e-05,107.36,21209.1
9995,0.532936,3.7073e-05,105.335,20819.5
10005,0.545527,4.07551e-05,107.878,21332.9
9883,0.532563,3.80454e-05,105.368,20847
10144,0.55016,4.01074e-05,108.904,21557.6
10046,0.543174,3.95633e-05,107.576,21305.3
9928,0.537854,3.87494e-05,106.576,21118
10076,0.547722,3.95743e-05,108.586,21527.1
9914,0.537169,3.93179e-05,106.548,21133.7
10046,0.544993,3.97939e-05,108.154,21463
10001,0.540821,3.92947e-05,107.38,21320.2
10004,0.542367,3.95171e-05,107.741,21402.8
10012,0.547457,4.15104e-05,108.807,21625.4
10070,0.544546,3.90657e-05,108.283,21532
9953,0.542446,4.02854e-05,107.92,21470.7
10039,0.54762,4.0119e-05,109.004,21697.3
9950,0.53997,3.93416e-05,107.535,21415.5
10086,0.551434,4.07954e-05,109.873,21892.2
9974,0.545882,4.03754e-05,108.822,21693.6
10047,0.547539,3.98241e-05,109.207,21781.4
9984,0.54531,4.06471e-05,108.817,21714.5
10027,0.545294,3.97491e-05,108.868,21735.6
10051,0.541152,3.83255e-05,108.095,21592.1
10010,0.549397,4.11485e-05,109.797,21943
9933,0.541026,3.95932e-05,108.178,21630.2
10076,0.546944,3.96917e-05,109.416,21888.7
9915,0.54514,4.06713e-05,109.11,21838.3
10013,0.546388,3.98796e-05,109.414,21910.2
10119,0.556172,4.20668e-05,111.43,22325
9857,0.545216,4.17255e-05,109.289,21906.9
10038,0.548388,4.01642e-05,109.979,22056.3
10047,0.551221,4.08562e-05,110.602,22192.3
10050,0.552891,4.13603e-05,110.993,22281.8
9989,0.540921,3.90474e-05,108.644,21821.2
10005,0.548239,4.0191e-05,110.169,22138.4
10018,0.546772,4.01079e-05,109.928,22101.1
9928,0.54805,4.11381e-05,110.24,22174.8
10120,0.556137,4.11872e-05,111.923,22524.4
9952,0.538828,3.85756e-05,108.493,21845.1
10081,0.549199,3.9296e-05,110.636,22287.7
9932,0.538335,3.82156e-05,108.501,21868.3
10051,0.555192,4.1775e-05,111.955,22575.7
10038,0.547693,3.9511e-05,110.497,22292.8
10021,0.547806,3.99922e-05,110.575,22319.6
9961,0.539366,3.78708e-05,108.925,21997.4
9984,0.550891,4.09579e-05,111.308,22489.8
9961,0.550168,4.11778e-05,111.216,22482.3
10029,0.549068,4.04839e-05,111.049,22459.7
10103,0.55693,4.14805e-05,112.695,22803.8
9875,0.539926,3.99183e-05,109.308,22129.5
10037,0.553752,4.151e-05,112.163,22718.6
9997,0.54702,4.03133e-05,110.853,22464.4
10054,0.555155,4.17952e-05,112.558,22821
9912,0.547648,4.06022e-05,111.09,22534.7
10092,0.551337,3.9774e-05,111.893,22708.7
10004,0.550445,4.0732e-05,111.768,22694.4
10008,0.547791,3.97592e-05,111.284,22607.4
10024,0.552119,4.04186e-05,112.218,22808.3
10037,0.555033,4.08795e-05,112.866,22951.3
9936,0.546814,4.01819e-05,111.249,22633.7
9991,0.55355,4.13675e-05,112.675,22935.1
10054,0.558643,4.26867e-05,113.768,23168.8
9983,0.553907,4.16984e-05,112.858,22994.9
10097,0.556682,4.08643e-05,113.48,23132.9
9913,0.541445,3.90374e-05,110.428,22521.8
10036,0.548954,4.05292e-05,112.014,22856.5
10062,0.554189,4.09892e-05,113.138,23097.1
10028,0.556163,4.19978e-05,113.596,23202.1
9875,0.551845,4.27889e-05,112.769,23044.4
10030,0.55516,4.16407e-05,113.502,23205.5
10025,0.553882,4.08365e-05,113.297,23174.8
10033,0.552813,4.02449e-05,113.133,23152.7
10035,0.555736,4.15474e-05,113.787,23297.8
9983,0.553329,4.10032e-05,113.349,23219.6
10026,0.551957,3.98549e-05,113.123,23184.7
10005,0.550522,3.99355e-05,112.885,23147.1
9956,0.551372,4.09614e-05,113.114,23205.4
10073,0.560275,4.1929e-05,114.997,23603.1
10019,0.558613,4.16583e-05,114.711,23556
9987,0.553038,4.09357e-05,113.622,23343.6
9966,0.549474,4.0592e-05,112.944,23215.7
10026,0.560477,4.22255e-05,115.262,23703.6
10049,0.551196,4.01299e-05,113.409,23333.9
9961,0.550087,4.05304e-05,113.236,23309.5
10012,0.560058,4.30281e-05,115.344,23755.1
10014,0.554167,4.11984e-05,114.186,23528.1
9987,0.555964,4.18984e-05,114.612,23627.3
10057,0.560389,4.22872e-05,115.58,23838.4
9951,0.550843,4.04632e-05,113.667,23455.2
10009,0.55651,4.09379e-05,114.892,23719.4
10031,0.550229,3.94655e-05,113.65,23474.5
10038,0.56268,4.26791e-05,116.278,24028.8
9969,0.550677,4.0094e-05,113.852,23539
10021,0.55962,4.23031e-05,115.758,23944.5
9950,0.555396,4.15564e-05,114.939,23786.5
10040,0.560337,4.14448e-05,116.018,24021.4
9999,0.554419,4.05359e-05,114.848,23790.8
10026,0.561642,4.25277e-05,116.4,24123.9
9969,0.555577,4.1152e-05,115.199,23886.4
10024,0.562363,4.1875e-05,116.662,24201.7
10081,0.562999,4.22208e-05,116.851,24252.4
9903,0.555624,4.22092e-05,115.375,23957.6
10109,0.557704,3.98664e-05,115.863,24070.5
9923,0.553841,4.1316e-05,115.116,23926.8
10011,0.556632,4.07466e-05,115.751,24070.5
9991,0.555874,4.11739e-05,115.649,24060.8
10077,0.566186,4.32234e-05,117.852,24530.8
9955,0.557689,4.19969e-05,116.139,24186
9987,0.553972,4.00508e-05,115.42,24047.7
10062,0.565531,4.26626e-05,117.885,24573
9992,0.557536,4.0948e-05,116.274,24249
9992,0.558996,4.17131e-05,116.634,24335.7
10072,0.561572,4.17364e-05,117.228,24471.4
9976,0.552891,3.94874e-05,115.471,24116.2
9960,0.556575,4.13376e-05,116.296,24300.1
10081,0.559268,4.0446e-05,116.915,24441.1
10014,0.563616,4.2501e-05,117.88,24654.7
9891,0.552189,4.10707e-05,115.545,24177.9
10090,0.565016,4.16982e-05,118.286,24763.3
9977,0.559782,4.17847e-05,117.246,24557.2
10085,0.566583,4.23473e-05,118.728,24879.4
9879,0.551185,4.0061e-05,115.556,24226.3
10091,0.56362,4.13932e-05,118.219,24796.4
10038,0.558168,4.02782e-05,117.132,24580.1
9984,0.560835,4.19314e-05,117.747,24721.1
10036,0.560295,4.12574e-05,117.69,24720.8
9947,0.555014,4.08096e-05,116.636,24511.1
10006,0.56076,4.14372e-05,117.899,24788.3
10001,0.564325,4.24667e-05,118.706,24969.8
10009,0.569095,4.38058e-05,119.766,25204.8
10010,0.558952,4.03694e-05,117.687,24779
9941,0.555685,4.03956e-05,117.055,24657.5
10044,0.557827,4.02991e-05,117.562,24776.2
10027,0.563993,4.16886e-05,118.918,25073.7
10088,0.570273,4.2759e-05,120.299,25377.2
10009,0.560913,4.11975e-05,118.381,24984.3
9936,0.553395,3.99933e-05,116.849,24672.8
10052,0.563821,4.16755e-05,119.107,25161.4
9959,0.56212,4.24516e-05,118.804,25109.2
10001,0.567335,4.32246e-05,119.963,25366.2
10076,0.566093,4.15659e-05,119.757,25334.6
9970,0.559884,4.0749e-05,118.5,25080.5
9980,0.561543,4.197e-05,118.907,25178.6
10069,0.566777,4.16661e-05,120.072,25437.1
10018,0.561846,4.12483e-05,119.083,25239.7
9929,0.56768,4.34925e-05,120.377,25526
10036,0.5698,4.35905e-05,120.883,25645.2
10016,0.566674,4.20862e-05,120.276,25528.7
10012,0.561727,4.18444e-05,119.283,25329.7
10052,0.56904,4.28878e-05,120.892,25683.6
9963,0.564118,4.23322e-05,119.903,25485.5
10039,0.568735,4.2951e-05,120.941,25718.2
9983,0.566965,4.32356e-05,120.622,25662.3
10015,0.564476,4.19139e-05,120.149,25573.7
9928,0.564768,4.26531e-05,120.267,25610.9
10122,0.571594,4.19046e-05,121.778,25944.7
9863,0.559731,4.22302e-05,119.307,25430.2
10072,0.564592,4.12779e-05,120.399,25675.2
10030,0.567317,4.22999e-05,121.037,25823.3
9916,0.557286,4.06658e-05,118.952,25390.4
10107,0.579846,4.50303e-05,123.826,26443.1
10010,0.561364,4.05124e-05,119.936,25624.2
10050,0.56834,4.27458e-05,121.483,25967
9948,0.556783,3.98139e-05,119.068,25462.7
9953,0.558523,4.03477e-05,119.496,25566.1
10149,0.573755,4.25348e-05,122.812,26288
9892,0.554366,3.993e-05,118.718,25423.4
9987,0.561733,4.08893e-05,120.351,25785.3
10110,0.571921,4.25996e-05,122.591,26277.5
9924,0.562747,4.20758e-05,120.681,25880.2
10074,0.568405,4.13668e-05,121.951,26164.6
9968,0.567998,4.21608e-05,121.921,26170.3
10013,0.568656,4.22007e-05,122.119,26225
10020,0.570339,4.2969e-05,122.537,26327.1
